country_code_BACI,country_name,iso3,AFG,ALB,DZA,AND,AGO,ATG,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BTN,BOL,BIH,BWA,BRA,BLZ,SLB,VGB,BRN,BGR,MMR,BDI,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DMA,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,DJI,GAB,GEO,PSE,DEU,GHA,GIB,GRC,GRL,GUM,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LSO,LVA,LBR,LBY,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MNE,MAR,MOZ,OMN,NAM,NPL,NLD,ANT,ABW,NCL,VUT,NZL,NIC,NER,NGA,NOR,MHL,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,GNB,TLS,QAT,ROU,RUS,RWA,LCA,VCT,SMR,SAU,SEN,SRB,SYC,SLE,IND,SGP,SVK,VNM,SVN,SOM,ZAF,ZWE,ESP,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,BFA,URY,UZB,VEN,YEM,ZMB
426,Lesotho,LSO,0,.15248227,0,.27304965,.22340426,0,.14893617,.19858156,.17375886,0,.11347517,.28235295,0,.10283688,.23653395,0,0,.10283688,.29276314,.11702128,0,.32624114,.21631205,.19503546,0,0,.16666667,.27304965,0,0,0,0,.22340426,.28619528,.15602838,.23904383,.13475177,0,0,0,.28014183,.20212767,0,0,.22340426,.2685422,.24354243,0,.18439716,.33639145,.25886524,0,0,.32978722,.34400001,.31172839,.14184397,.22340426,.20567375,.25604838,0,.24489796,.17375886,.13120568,0,0,0,0,.39449543,0,.34751773,.12765957,0,.24561404,.20212767,.37627119,0,.26241136,.22695035,.24611399,0,0,0,0,.25177306,.32110092,.12411348,.30141845,.16507937,0,.31205675,.20921986,0,.14539006,0,.10992908,0,0,0,.20212767,.20567375,0,.31914893,.19858156,0,.13120568,.20567375,.24822696,.16312057,0,.22695035,0,.26241136,0,0,.10638298,.14539006,0,0,0,.21985815,0,.14893617,.10283688,0,0,0,.15248227,.23019803,0,.21985815,.26950353,0,.23404256,.25177306,.17730497,.14184397,0,.32038835,.11347517,.35024154,0,.37943262,0,0,.27364865,0,.11347517,.19787987,0,0,.19858156,0,0,0,.26950353,.17730497,0,.38291138,0,.24822696,.32807571,.23026316,.19148937,0,.33687943,0,.10992908,.29333332,0,0,0,0,.24822696,.38268158,.22340426,.20921986,.21276596,.16312057,.22292994,.10283688,0,0,.10638298,.25177306,0,0,.27659574,0,.15248227
428,Latvia,LVA,0,0,0,0,0,.13157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14814815,0,0,0,0,0,0,0,0,0,0,0,0,.15517241,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,.22222222,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,.16666667,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14814815,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,.10909091,0,0,0,0,0,.11111111,0,0,0,0,0,0,.13513513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,.125,0,0,0,0,.1097561,0,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10714286,0,0,.14285715,.12765957,0,0,0
430,Liberia,LBR,.125,0,0,0,0,0,0,0,0,0,0,0,.11538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,.11538462,.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10344828,0,0,0,0,0,0,0,0,0,0,0,.45454547,0,0,0,0,.22499999,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,0,0,0,0,0,0,0,0,.32142857,0,0,0,.12765957,0,0,0
434,Libya,LBY,0,0,0,.19282511,.2606383,0,.16058394,0,.17605634,.12408759,0,.11764706,0,.16058394,.11007026,0,0,.16058394,0,.12408759,.12408759,.14830509,0,.17961165,0,0,0,.32718894,0,0,.16788322,0,.10756972,.11784512,0,.14143427,.16788322,0,0,0,.16915423,.22627737,0,0,.17727272,.11253197,.11254612,0,.27737227,.17737003,.26178011,0,.10218978,.11969112,.114,.18827161,0,.10970464,0,.11290322,0,.13010204,.18978103,.12408759,.14598539,0,0,0,.1529052,0,.22935779,.24087591,.10218978,.18947369,.20945945,.17288135,.13138686,.10431655,.15564202,0,.11678832,0,0,0,.14406779,.12844037,.15328467,.2311828,0,0,.19502075,.16197184,.12408759,0,0,.12408759,.20212767,0,0,0,.19148937,0,.15648855,0,.15602838,.27464789,.12280702,.15591398,.21985815,0,.13793103,0,.20430107,0,0,.10948905,.16058394,0,0,0,.27071825,0,.15384616,.10948905,0,0,0,.22627737,.12376238,0,.22099447,.11946902,0,.11981567,.24786325,.12352941,.18000001,0,.14563107,0,.16183574,0,.18421052,.13138686,0,.11148649,0,.13138686,0,0,0,.25503355,.14117648,0,0,.20618556,.1970803,0,.19303797,0,0,.15457413,.1118421,.15083799,0,.14077669,0,.13868614,.12666667,0,0,0,.10218978,.16203703,.12290503,.13500001,.25949368,0,.1125,.11252654,0,.13138686,0,.13868614,.16666667,0,0,.12236287,0,0
440,Lithuania,LTU,0,0,0,.26905829,0,0,.12765957,.13930348,.16489361,0,.10106383,.11058824,0,.11170213,.11007026,.11702128,0,.30851063,.22697368,0,0,.18644068,.14893617,.15533981,0,.10638298,.18018018,.1843318,0,0,.11702128,0,.11553785,0,.13297872,.21513945,.14361702,0,0,0,.26368159,.23404256,0,0,.18181819,.11508951,0,0,.17021276,.1529052,.35078534,0,.14893617,.22007722,.154,.21913581,.18085106,0,.26595744,.10887097,0,.10204082,.13829787,.15957446,0,0,0,0,.23547401,0,.38532111,.13829787,.13297872,.26666668,.36170211,.19322033,.20212767,.14748201,.35797665,.26165804,0,0,0,0,.16525424,.15963303,.13297872,.22340426,0,0,.29045644,.15425532,.23404256,.13389121,0,.2393617,.20567375,0,0,.19148937,0,.14893617,.21755725,0,.21985815,.2606383,.31382978,.27659574,.38829789,0,.16810344,0,.27659574,0,0,.25,0,0,.15957446,0,.36702126,.15425532,.22340426,.11170213,0,0,0,.27127659,.12128713,0,.35106382,.14159292,0,.33179724,.27350429,.27127659,.30851063,0,.16990291,.18085106,.23188406,.11702128,.22807017,0,0,.22972973,0,0,.13074204,0,0,.16489361,0,0,.13297872,.35567009,.14361702,0,.20253165,0,.10984848,.12618296,0,.19680852,0,.27184466,0,.12234043,.23999999,0,0,0,0,.34722221,.25139666,.28999999,.22872341,.12217195,.14893617,0,.11170213,.10106383,0,0,.40416667,0,0,.1392405,0,.14361702
442,Luxembourg,LUX,0,0,0,.10313901,0,0,0,0,.11267605,0,0,0,0,0,0,.10769231,0,.24242425,.10526316,0,0,0,0,0,0,.10869565,0,0,0,0,.16049382,0,0,0,0,0,0,0,0,0,.10447761,0,0,0,0,0,0,0,0,0,.13089006,0,0,0,0,0,0,0,.13868614,0,0,0,0,0,0,0,0,0,0,0,.11926606,.125,.1147541,.11578947,.16891892,0,.23809524,0,.10894942,0,0,0,0,0,0,0,0,.10215054,0,0,0,0,.359375,0,0,.22105263,0,0,0,0,.14893617,0,0,0,0,.17605634,.15204678,.15591398,.18439716,0,0,0,.11827957,0,0,.20930232,0,.14754099,0,0,.15469614,.17460318,0,0,0,0,0,.17647059,0,0,.1436464,0,0,.16589862,.10683761,.11176471,0,0,0,0,0,0,0,0,0,0,0,.10447761,0,0,0,0,0,0,0,.12371134,0,0,0,0,0,0,0,.10055866,0,.14563107,0,0,0,0,0,0,0,.1388889,0,0,0,0,0,0,.10869565,0,0,0,.12916666,0,0,0,.1147541,.10169491
446,"China, Macao SAR",MAC,0,0,0,.2557252,.17938931,0,.11068702,.24809161,.16793893,0,.16030534,.27294117,0,0,.29039812,.10305344,0,.13358779,.35855263,0,0,.37404579,.33969465,.15267175,0,.10305344,.20229007,.23282443,0,0,0,0,.33587787,.16498317,.19465649,.18525897,.12977099,0,0,0,.23664123,.16412213,0,0,.23664123,.26086956,.2195572,0,.12977099,.34556574,.22900763,0,.12977099,.24809161,.266,.39506173,.11450382,.27480915,.22137405,.24395162,0,.19132653,.17938931,.14885496,0,0,0,0,.36085626,0,.27480915,.10687023,0,.1368421,.22519083,.37966102,0,.33093524,.24045801,.18134715,.15648855,0,0,.10305344,.19465649,.2440367,.11068702,.24045801,.10793651,0,.27099237,.24427481,0,.12977099,0,.1259542,.31914893,0,0,.15648855,.21755725,0,0,.20229007,.4609929,.1221374,.19465649,.29389313,.16793893,0,.23664123,0,.27480915,0,0,.1221374,.14503817,0,.11068702,0,.20992367,0,.14122137,.11068702,0,0,0,.19083969,.31683168,.10305344,.18702289,.31297711,0,.23664123,.19083969,.20229007,.14122137,0,.37135923,.13358779,.34541062,.12977099,.26717559,0,0,.3108108,.13358779,0,.11307421,0,0,.17938931,0,0,0,.27099237,.1259542,0,.37658226,0,.33712122,.26182964,.25657895,.19847329,0,.26717559,0,.13358779,.21333334,0,0,0,0,.24427481,.30446929,.21374045,.16412213,.29389313,.20610687,.20806794,0,0,0,0,.21755725,0,0,.21374045,0,.16793893
450,Madagascar,MDG,0,0,0,.13901345,.17894737,0,0,.16915423,.12631579,0,.11052632,.26588234,0,0,.20608899,.10526316,0,0,.20723684,.10526316,0,.19915254,.24210526,.13106796,0,0,.14864865,.17511521,0,0,0,0,.20717132,.2053872,.11052632,.15139443,0,0,0,0,.13432837,.14210527,0,0,.17727272,.25063938,.20848708,0,.11052632,.20489296,.16230367,0,0,.18532819,.2,.18827161,0,.23206751,.13157895,.1875,0,.17602041,.1368421,.11578947,0,0,0,0,.19877675,0,.14220184,0,0,0,0,.21355931,0,.19784173,.11673152,.13730571,.13157895,0,0,0,.19491525,.17431192,0,.16842106,.1968254,0,.14522822,.1368421,0,.21338913,0,0,.19858156,0,0,0,0,0,.20229007,0,.25177306,0,0,.1631579,0,0,.15948276,0,.21578947,0,0,0,.11578947,0,0,0,.13157895,0,.15789473,0,0,0,0,.10526316,.17326732,.12631579,.16842106,.2079646,0,0,0,.13157895,.10526316,0,.21359223,.20526315,.19565217,0,.23245615,0,0,.19594595,.15789473,0,.1696113,0,0,.14210527,.13157895,0,0,.20103092,0,0,.21835443,0,.27272728,.2681388,.27302632,.13157895,0,.13106796,0,.10526316,.14666666,0,0,0,0,0,.22625698,.13500001,.14210527,.280543,.11052632,.1656051,0,0,0,0,.11666667,0,0,.19831224,0,0
454,Malawi,MWI,0,0,0,.27304965,.21276596,0,.10992908,.18794326,.15602838,0,.15248227,.30588236,0,0,.25995317,.10992908,0,.12056737,.3618421,.10283688,0,.32624114,.27659574,.16312057,0,.10638298,.16666667,.24113475,0,0,0,0,.29432625,.20875421,.17375886,.21912351,.11347517,0,0,0,.23404256,.19148937,0,0,.25177306,.29411766,.24907748,0,.13120568,.34556574,.21985815,0,.10638298,.24468085,.27399999,.43827161,0,.24113475,.23404256,.23991935,0,.21683674,.18439716,.14539006,0,0,0,0,.33027524,0,.28723404,.11702128,.11347517,.20350876,.21276596,.3898305,.10283688,.28723404,.21631205,.18393782,.11347517,0,0,0,.19503546,.26055047,.10283688,.21985815,.14285715,0,.29787233,.15248227,0,.17021276,0,.11702128,0,0,0,.15602838,.21985815,0,.4609929,.25177306,0,.14539006,.15957446,.26950353,.14893617,0,.20212767,0,.21631205,0,0,.12056737,.13475177,0,0,0,.24113475,0,.18794326,.11702128,0,0,0,.18085106,.29455444,0,.17375886,.29787233,0,.24822696,.23404256,.17730497,.14539006,0,.36407766,.15602838,.33574879,.11347517,.23404256,0,0,.33445945,.15602838,0,.19081272,0,0,.15248227,0,0,0,.29787233,.14184397,0,.38291138,0,.32978722,.30914825,.30263159,.21631205,0,.23404256,0,.12765957,.22333333,0,0,0,0,.24822696,.31284916,.21631205,.19858156,.30496454,.17730497,.19532908,0,0,0,0,.21985815,0,0,.20921986,0,.11702128
458,Malaysia,MYS,0,0,0,.18834081,.18617021,0,0,0,0,0,0,0,0,0,0,0,0,.26760563,.1875,0,0,.13983051,0,0,0,0,0,.13824885,0,0,.14788732,0,0,.11784512,0,.20119523,0,0,0,0,.18905473,.14788732,0,0,.13636364,0,0,0,.12676056,.11314984,.22513089,0,0,.13513513,.108,.1388889,0,0,.23239437,0,0,0,.11267605,0,0,0,0,0,.16819572,0,.21559633,.15492958,0,.31228071,.27702704,.14915255,.21830986,0,.21789883,.15025906,.1056338,0,0,0,0,.13944954,0,.16129032,.1015873,0,.12033195,0,.24647887,.12970711,0,.14788732,.13120568,0,0,.27464789,.2606383,.17605634,.1221374,0,.14539006,0,.21637426,.22580644,.3028169,0,.11637931,0,.19892474,0,0,.14788732,0,0,0,0,.3480663,0,.14285715,0,0,0,0,.26760563,0,0,.23756906,.11061947,0,.23963134,.26495728,.15294118,.25333333,0,0,.14124294,.19082126,0,.13596492,0,0,.16216215,0,0,.15194346,0,0,.10067114,.11764706,0,0,.24226804,.21830986,0,.10126583,0,0,.13249211,0,.17877094,0,.17961165,0,0,.18666667,0,0,0,0,.22685185,.16480447,.105,0,0,.10625,0,0,0,0,.12676056,.22499999,0,0,0,0,0
462,Maldives,MDV,0,.12865497,0,.29147983,.15425532,0,0,.15920398,.21052632,0,.19298245,0,0,.10526316,.10070258,0,0,.28654972,.23684211,0,0,.25423729,.13368984,0,0,.11695907,.10810811,.11981567,0,0,.11695907,0,.14741036,0,.23391813,.17330678,0,0,0,0,.20895523,.19298245,0,0,.19545455,0,0,0,.14619882,.13455658,.29842931,0,.14035088,.2857143,.182,.18518518,.23391813,0,.28654972,.10080645,0,0,.20467836,.16374269,0,0,0,0,.2324159,0,.29357797,.13450292,.11111111,.18596491,.30994153,.19661017,.16959064,.1294964,.25291827,.2150259,0,0,0,.14035088,.1779661,.13944954,.15789473,.29032257,0,0,.2406639,.22222222,.19883041,.11715481,0,.22807017,.20567375,0,0,.12280702,.31382978,.15204678,.19465649,0,.15957446,.21637426,0,.24731183,.33918127,0,.20689656,0,.34408602,0,0,.22222222,.14035088,.10526316,.10526316,0,.28176796,.11111111,.10439561,.15204678,0,0,0,.2748538,.13613862,.10526316,.23756906,.21681416,0,.30875576,.21367522,.32163742,.25146198,0,.1262136,.20338982,.22463769,0,.21052632,.11111111,0,.21621622,0,0,0,0,0,.23391813,0,0,0,.24742268,.11111111,0,.18670887,0,.11742424,0,0,.19553073,0,.33009708,0,.15204678,.19,.13450292,0,0,0,.41666666,.23463687,.25999999,.16959064,.12217195,.18128654,.10403397,.16959064,0,0,0,.29166666,0,0,.16877638,0,.15204678
466,Mali,MLI,0,.11290322,0,.24215247,.21808511,0,.10752688,.21393035,.22580644,0,.14516129,.16941176,0,0,.13583139,.10215054,0,.19892474,.29276314,.10752688,0,.32627118,.20855615,.16990291,0,.10215054,.17567568,.1843318,0,0,.12903225,0,.15139443,.12794612,.15053764,.16733068,.11290322,0,0,0,.2238806,.17204301,.10752688,0,.17272727,.17647059,.13284133,0,.17204301,.21406728,.32984293,0,0,.25096524,.2,.23148148,.1827957,.11814346,.20430107,.16129032,0,.12244898,.24193548,.11290322,0,0,0,0,.25993884,0,.31651375,.11827957,0,.15438597,.27419356,.28135592,.12903225,.22661871,.19455253,.20466322,.10215054,0,0,0,.15254237,.20917431,.11827957,0,0,0,.26556018,.25268817,.17204301,0,0,.20430107,.24822696,0,0,.15591398,.27659574,.15591398,.29389313,.1631579,.26950353,.22580644,.24731183,0,.20430107,0,.21551724,0,0,0,0,.14516129,.15053764,0,0,0,.24731183,.13440861,.14516129,0,0,0,0,.20967741,.13118812,0,.30107528,.19026549,0,.26728112,.2008547,.16129032,.1827957,0,.21359223,.10752688,.26086956,.16666667,.2631579,0,0,.2972973,0,0,0,0,0,.16666667,0,0,0,.27319586,.16129032,0,.28481013,0,.20454545,.18296529,.13815789,.22580644,0,.33980581,0,.14516129,.15000001,.14516129,0,0,0,.29166666,.27094972,.20999999,.20967741,.25791857,.16129032,.11464968,.15053764,0,0,0,.24166666,0,0,.1814346,0,.11290322
470,Malta,MLT,0,.16312057,0,.2600897,.12234043,0,0,.11940298,.21126761,0,.13636364,0,0,.11347517,0,.14184397,.15602838,.38297874,.17434211,0,0,.16949153,.10160428,.10194175,0,.14184397,.14864865,.11981567,0,0,.17730497,0,.10756972,0,.20567375,.16733068,.15602838,.10638298,0,0,.17910448,.21985815,0,0,.12272727,0,0,0,.17021276,0,.26178011,0,.15602838,.18532819,.102,.1574074,.23404256,0,.34751773,0,0,0,.18439716,.21276596,0,.14184397,0,0,.17125382,0,.27064219,.18439716,.14893617,.21403509,.32432431,.14915255,.26950353,0,.25680932,.22797927,0,0,0,0,.11440678,0,.17021276,.17741935,0,0,.26970956,.17605634,.25531915,0,0,.29078013,.16312057,0,0,.21985815,.38829789,.18439716,.16793893,0,.14893617,.3028169,.33918127,.20430107,0,0,.11637931,0,.27956989,.12765957,0,.31205675,.15602838,0,.24113475,0,.3480663,.19148937,.12087912,.14893617,0,.13475177,0,.32624114,0,.10638298,.3038674,.15044248,0,.32718894,.21794872,.27058825,.28,.10638298,0,.16949153,.15700483,0,.15789473,.14184397,0,.16891892,0,.14893617,0,0,0,.25503355,0,0,.14893617,.24226804,.12056737,0,.14240506,.10638298,0,0,0,.17877094,0,.21359223,0,.16312057,.16666667,.14184397,0,0,0,.25462964,.18715084,.28999999,.24683544,0,.15000001,0,.14893617,0,0,0,.28749999,0,.13475177,.13502109,.10638298,.19858156
478,Mauritania,MRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10526316,0,0,0,0,0,0,0,0,0,0,.13157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10843374,0,0,0,0,0,.12408759,0,0,0,0,0,0,.13157895,0,0,0,.15789473,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,.17567568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10526316,0,0,0,0,0,0,0,.18421052,0,0,0,0,.13157895,0,0,.1092437,0,0,0,0,0,0,0,0,0,.17073171,0,0,0,0,0,.15254237,0,0,0,0,0,0,.10526316,0,0,.18421052,0,0,0,0,0,.18421052,0,0,0,0,.16363636,0,0,.13978495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13157895,.23404256,0,0,0
480,Mauritius,MUS,0,0,0,.2025862,.15948276,0,0,.15517241,.13362069,0,.13362069,.19764706,0,0,.22014052,0,0,0,.23684211,0,0,.22033899,.1724138,.21982759,0,0,.2112069,.19396552,0,0,0,0,.23505977,.18518518,.15948276,.21713148,0,0,0,0,.22844827,.16810344,0,0,.22844827,.27109975,.21586716,0,.17672414,.21712539,.24137931,0,.11206897,.21621622,.236,.22222222,0,.2278481,.11206897,.19959678,0,.22448979,.12931034,0,0,0,0,0,.21406728,0,.28448275,.10344828,0,.19649123,.16810344,.26779661,0,.34172663,.16342412,.17875648,.10775862,0,0,0,.23728813,.20366973,.10775862,.20689656,.2,0,.2614108,.18534483,0,.20083682,0,0,.22695035,0,0,.13793103,.16810344,0,.23664123,.15948276,.20212767,.11637931,.20689656,.21551724,.11637931,0,0,0,.20689656,0,0,0,.10775862,0,0,0,.13793103,0,.18965517,0,0,0,0,.14224137,.19554456,0,.13362069,.19827586,0,.18965517,.17948718,.22413793,.18534483,0,.30097088,.13362069,.2173913,0,.23706897,0,0,.24662162,0,0,.1696113,0,0,.14655173,.12931034,0,0,.2112069,0,0,.24050634,0,.25378788,.26498422,.21381579,.15517241,0,.18965517,0,0,.25,0,0,0,0,.28448275,.23184358,.1724138,.1637931,.19396552,.11637931,.20594479,.12931034,0,0,0,.2,0,0,.18987341,0,.12068965
484,Mexico,MEX,0,0,.11111111,0,0,.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,.10526316,0,0,0,0,0,0,0,0,0,.13636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11864407,0,0,0,0,0,0,0,0,0,.18181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17857143,0,0,0,0
490,"Other Asia, nes",S19,0,.10215054,0,.30493274,.21808511,0,0,.17412935,.21505377,.10215054,.10215054,.16470589,0,0,.17798595,0,0,.21505377,.3125,.11827957,0,.33474576,.20320855,.12135922,0,0,.16666667,.17050691,0,0,.15591398,0,.187251,.11111111,.15591398,.1932271,0,0,0,0,.23880596,.23655914,0,0,.17272727,.16624041,.11439114,0,.16666667,.18348624,.35078534,0,.14516129,.2857143,.22,.23148148,.17204301,.10548523,.24193548,.13508065,0,.11989796,.22043011,.12903225,0,0,0,0,.32110092,0,.36238533,.13978495,0,.19298245,.30645162,.30847457,.13440861,.21942446,.18287937,.20466322,0,0,0,0,.15677966,.19266056,.13440861,0,0,.10215054,.27385893,.27956989,.15053764,.12970711,0,.16129032,.26241136,0,0,.20430107,.27659574,.11827957,.27480915,.21578947,.21631205,.19892474,.34408602,0,.27956989,0,.20689656,0,0,0,0,.15053764,.22043011,0,0,0,.25806451,0,.12365592,.16129032,0,0,0,.24193548,.16831683,.12365592,.26344085,.21681416,0,.26728112,.18803419,.20430107,.17741935,0,.2184466,.19892474,.24879228,0,.28947368,0,0,.25675675,0,0,.1024735,0,0,.20430107,0,0,0,.31958762,.12903225,0,.33544305,0,.20075758,.16403785,.125,.21505377,0,.31553397,0,.15053764,.14,.11290322,0,0,0,.27314815,.31005585,.19499999,.20967741,.23529412,.13978495,.11252654,.15591398,0,0,0,.25,0,0,.21518987,0,.16666667
