country_code_BACI,country_name,iso3,AFG,ALB,DZA,AGO,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BOL,BIH,BRA,BLZ,VGB,BRN,BGR,MMR,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,GAB,GEO,GMB,DEU,GHA,GRC,GRL,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LVA,LBR,LBY,LTU,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MAR,MOZ,OMN,NPL,NLD,ANT,ABW,NCL,NZL,NIC,NER,NGA,NOR,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,SAU,SEN,SYC,SLE,IND,SGP,SVK,VNM,SVN,ZA1,ZWE,ESP,SDN,SUR,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,PUS,BFA,URY,UZB,VEN,YEM,SCG,ZMB
634,Qatar,QAT,0,0,0,.20108695,0,0,.14054054,0,.15137614,.14321607,.125,.12614679,0,0,.13043478,.24324325,0,.13043478,.16304348,.19259259,0,0,0,.1779661,0,0,0,.15530303,.12225705,.14130434,.22029702,0,0,0,0,.14130434,.14130434,0,0,.16847827,.17814727,.12596899,.11464968,.10326087,0,0,.19565217,.18000001,.16535433,0,.14349777,.13586956,.11328976,0,.10411622,.13043478,0,0,0,0,.18181819,0,.15217391,0,.25084746,.14673913,.15789473,.10869565,.16494845,.23505977,.23510972,.125,0,0,0,.1238938,.18082789,0,0,.20503597,.11413044,.18478261,.11956522,.10326087,.41772151,0,0,.15165877,0,0,.21195652,.18584071,.18137255,.1576087,.21195652,.11413044,.19565217,0,.16883117,.28358209,0,0,.15217391,.11413044,.11413044,0,.13043478,0,.19565217,0,0,0,0,.11138614,.125,.14673913,.13942307,0,.19565217,.20975609,.20108695,.20108695,0,.18055555,0,.19776119,0,0,0,0,.22540984,.18478261,.28178695,0,.20425531,0,.14130434,.16847827,0,.18947369,0,.20503597,.18095239,.14432989,0,.10869565,0,.14130434,.24696356,0,0,0,.16304348,.24825175,.14673913,0,.1790393,.16304348,.11009175,.10326087,.125,0,.23913044,0,.14227642,.10869565,.11413044
642,Romania,ROU,0,0,0,.25746268,0,0,.16044776,0,.10820895,.26130652,0,.21100917,0,0,.16044776,.36486486,0,0,.26492536,.36296296,0,0,0,.25746268,0,0,0,.20895523,.18181819,.14179105,.31188118,0,0,0,0,.23134328,.19402985,0,0,.2238806,.29928741,.19573644,.24840765,.19776119,0,.10447761,.24253732,.32249999,.31716418,0,.16791044,.15671642,.21568628,0,.15496369,.1119403,0,0,0,0,.33955225,0,.29104477,0,.31864408,.22014925,.35447761,.13432837,.34707904,.36940297,.31034482,0,0,0,0,.20149253,.31808278,.1119403,0,.13669065,0,.17910448,.11567164,.13059701,.27611941,0,.1119403,.27611941,0,0,.25746268,.33582088,.26492536,.1716418,.25,.17537314,.19776119,0,.30223879,.3097015,0,0,.16044776,0,0,0,.16044776,0,.16044776,0,0,0,.14925373,.19554456,.13432837,.18283582,.21268657,0,.22014925,.26865673,.20522387,.22014925,0,.3361111,.19776119,0,0,0,0,0,.33955225,0,.31271479,0,.3097015,0,.11940298,0,0,.29477611,0,.30935252,.35238096,.19931272,0,.12686567,0,.12686567,.3097015,0,0,0,.22761194,.43006992,.12313433,0,.19029851,.19029851,.15366973,0,0,0,.23134328,0,.20149253,0,.11940298
643,Russian Federation,RUS,0,0,0,.10596026,0,0,.2,0,.14220184,0,.1262136,0,.1882353,.12941177,0,.13513513,0,0,.15469614,.10740741,.11764706,0,.27058825,.15677966,0,0,0,0,0,.11464968,0,.24705882,.11764706,0,0,0,.12162162,0,0,.13142857,0,0,0,.12244898,0,.12941177,.12903225,0,.11811024,0,0,.1882353,0,0,0,.16666667,.1882353,0,.10588235,0,0,0,.12637363,.15294118,0,.17741935,.11336032,0,.10996564,.11952192,.11598746,0,0,0,0,0,0,.10588235,.1238938,0,0,.15384616,.14678898,0,0,0,.11764706,0,0,0,.14788732,.1460177,.15196079,0,0,.2016129,.152,0,0,.10447761,0,0,.17204301,.14117648,.14117648,0,.13761468,.14117648,.1329114,0,.11764706,0,.23999999,0,0,.17322835,.10096154,0,.15966387,.10731708,.12195122,.1056338,0,0,0,0,0,.12941177,0,0,.10655738,0,0,0,.1319149,.21176471,.10236221,0,0,0,0,0,0,0,0,.17647059,0,.19387755,0,.16470589,.17647059,.12941177,0,.11188811,.18103448,.12941177,.11353712,.17919075,0,.22988506,0,0,0,0,.1097561,.19047619,.27200001
682,Saudi Arabia,SAU,0,.10526316,0,.1589404,0,.18421052,0,0,0,0,0,0,0,0,.18421052,0,0,0,.10497238,0,0,0,0,0,0,.10526316,0,0,0,0,0,0,0,0,0,0,.14864865,0,0,.14857143,0,0,0,.1632653,0,0,.11612903,0,0,0,0,0,0,0,0,.1025641,.11842106,.10526316,0,0,0,0,.12637363,0,0,.17741935,0,.19736843,0,.10756972,.10344828,0,0,0,.15789473,0,0,.16867469,0,0,0,0,0,.18421052,0,0,.19736843,.12322275,0,0,.15492958,.10619469,.1127451,.18181819,.16176471,0,.176,.17105263,0,.11442786,0,.11392405,.24731183,.15789473,.15789473,0,.16513762,.14473684,0,0,0,0,.15000001,0,0,.13385826,0,0,.19327731,.12682927,.1097561,.11971831,0,0,0,0,.12941177,0,0,0,.12295082,0,0,0,0,0,.11811024,0,.11842106,.14736842,0,0,0,0,0,.17105263,0,.15306123,0,0,.15789473,0,.1559633,0,.11206897,0,0,.10404624,0,0,0,0,.16455697,0,0,0,0
686,Senegal,SEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12244898,.18518518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10169491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11392405,0,0,0,.10869565,0,0,0,0,0,0,0,0,.13095239,0,0,.15217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Seychelles,SYC,.15789473,0,.17647059,0,0,.17142858,0,0,0,0,0,0,0,0,.10144927,0,.22448979,0,0,0,0,0,0,0,0,.35294119,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,.27272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11764706,0,0,0,0,0,0,0,0,0,0,0,0,.10869565,0,0,0,0,0,0,0,0,0,0,0,0,.41176471,0,0,0,.41176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11764706,0,0,0,0,0,.15151516,0,0,0,0,0,.22580644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21052632,0,0,0
694,Sierra Leone,SLE,0,0,0,.30327868,0,.10655738,.19672132,.1352459,.16803278,.20854272,.15163934,.18119267,0,0,.17622951,.42905405,0,0,.36065573,.35925925,0,0,0,.25,0,0,0,.22348484,.12852664,.1557377,.2970297,0,0,0,0,.18032786,.14344262,0,0,.21311475,.2969121,.15891473,.23248407,.17622951,0,0,.27459016,.25,.36614174,0,.20081967,.17213115,.19172113,0,.17191283,.21311475,0,0,0,0,.32411069,0,.22950819,0,.24745762,.20491803,.38461539,.15983607,.34364262,.35458168,.28213167,0,.1147541,0,0,.18442623,.22657952,.13114753,.1147541,.15107913,0,.17622951,.13934426,.15163934,.24590164,0,.14344262,.28278688,0,0,.24590164,.38114753,.29918033,.18032786,.26639345,.20081967,.19672132,0,.29098362,.34836066,0,0,.18442623,.12295082,0,0,.14754099,.10245901,.15983607,0,0,0,.12295082,.16831683,.20081967,.18442623,.15163934,0,.22540984,.25409836,.17622951,.2090164,0,.39166668,.22540984,.33955225,.10655738,.12295082,0,0,0,.25,.21993127,0,.40983605,0,.1557377,0,0,.25,0,.38848922,.2888889,.22336769,0,.1557377,0,.1147541,.2834008,0,.11885246,0,.21311475,.39510489,.1147541,0,.35655737,.17213115,.13990825,.10245901,.1352459,0,.27868852,0,.25203252,0,.16393442
699,India,IND,0,0,0,.14207651,.10928962,0,.18378378,.1147541,.25688073,.16331658,.13114753,.15137614,0,0,0,.19932432,0,.10382514,.20765027,.2074074,0,0,0,.22457626,0,0,0,.26893941,.13166144,.20218579,.10891089,0,0,0,0,.15846995,0,0,0,.14754099,.17102137,.12790698,.1178344,0,0,0,.14207651,.13500001,.24409449,0,.25112107,0,.13507625,0,.15254237,.23497267,0,0,0,0,.13833992,0,0,0,0,0,.14979757,0,.13402061,.14741036,.11285266,0,.14754099,0,0,.1238938,0,0,.10382514,.14748201,.26229507,.12021858,.1147541,0,.11392405,0,0,0,0,0,0,.23893805,.26960784,0,0,0,0,0,0,.1442786,0,0,0,.10382514,0,0,0,0,0,0,0,0,0,.15594059,.3114754,0,.15384616,0,0,.11707317,.18032786,0,0,.22222222,.18478261,0,0,0,0,0,.25,0,0,0,.24255319,0,.14754099,.13661203,0,.10526316,0,.24820144,.12698413,.21305841,0,0,0,0,0,0,.10928962,0,0,.11188811,.10928962,0,.36244541,.15300547,.16972478,0,.21857923,0,0,0,.35365853,.10928962,.15300547
702,Singapore,SGP,0,0,0,.13745704,0,0,0,.10309278,0,.26884422,0,.17660551,0,0,0,.23648648,0,0,.14089347,.21305841,0,0,0,.13402061,0,0,0,.12371134,.26332289,0,.4009901,0,0,0,0,.14776632,0,0,0,.12714776,.28978622,.27519381,.23248407,0,0,0,.12371134,.25,.19931272,0,.15463917,0,.19389978,0,.19854721,0,0,0,0,0,.209622,0,.13745704,0,.52542371,0,.17869416,0,0,.2783505,.29467085,0,0,0,0,.17869416,.35294119,0,0,.34364262,0,.11683849,0,0,.43298969,0,0,.15120275,0,0,.17869416,.15463917,.14089347,.13402061,0,0,.12714776,0,.24398625,.18213059,0,0,0,0,0,0,.11683849,0,.21649484,0,0,0,0,.15594059,0,.12714776,.10996564,0,.14432989,.24398625,.10652921,.20274915,0,.23333333,.28178695,.31271479,0,0,0,0,.21993127,0,0,0,.17525773,0,0,.1580756,0,.18213059,0,.21305841,.31111112,0,0,0,0,0,.38144329,0,0,0,.12371134,.26116839,0,0,0,.11340206,.18577981,0,0,0,.18556701,0,.12027492,0,0
703,Slovakia,SVK,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,.18367347,0,0,0,0,0,0,0,0,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16304348,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,0,0,0,.26666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.15151516,0,0,0,0,0,.12903225,0,0,0,0,0,0,0,0,0,0,0,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12380952,0,0,.16666667,0,0,0
704,Viet Nam,VNM,0,0,0,.25531915,0,0,.20851064,.12340426,.19574468,.25879398,.13617021,.2178899,0,0,.10638298,.40878379,0,0,.36595744,.34074074,0,0,.10212766,.32203391,0,0,0,.25,.15673982,.21702127,.22277227,0,0,0,0,.20425531,.2,0,0,.2,.27790973,.18410853,.22292994,.16170213,0,.10638298,.20425531,.2525,.27952754,0,.21702127,.14042553,.20479302,0,.15738499,.20851064,0,0,0,0,.35968378,0,.27659574,0,.18305084,.17872341,.36842105,.10212766,.38487974,.27091634,.26959246,.1106383,.11914894,0,0,.2,.23529412,.13617021,.14893617,.12589929,.1319149,.20851064,.15319149,.10212766,.23628692,0,.12340426,.24255319,0,0,.2212766,.34468085,.30212766,.12340426,.22553192,.23404256,.18297872,0,.22978723,.36595744,0,.10212766,.14893617,.10212766,0,0,.14468086,0,.14468086,0,0,0,.11489362,.21534653,.17021276,.1574468,.22978723,0,.14042553,.18723404,.17021276,.14893617,0,.3361111,.20425531,.3097015,.1319149,0,0,0,.40983605,.24255319,.17525773,0,0,0,.12765957,.10212766,0,.2212766,0,.35251799,.31746033,.20274915,0,.11914894,0,.1106383,.24291497,.11489362,0,0,.15319149,.36013985,.11914894,0,.35744682,.21276596,.17889908,.11914894,.18723404,0,.19148937,0,.25203252,.10638298,.16595745
705,Slovenia,SVN,0,.23636363,0,0,0,0,0,0,0,0,.10679612,0,.24561404,.22,0,0,0,0,0,0,.18000001,0,.16666667,0,0,0,0,0,0,0,0,.2,.25999999,0,0,0,0,0,0,0,0,0,0,0,0,0,.14193548,0,0,.23999999,0,0,0,0,0,0,.18867925,.12,.22222222,0,0,0,0,.15384616,0,0,0,.11111111,0,0,0,0,.14130434,0,0,0,0,0,0,0,0,.13609467,.16513762,0,0,0,0,0,0,0,0,0,0,0,0,.12903225,.16,0,0,0,.34,0,.13978495,.125,.21666667,0,.11009175,.22,0,0,.2631579,.18000001,.16,0,0,.11811024,0,0,.15126051,0,.1097561,0,0,0,0,0,.21176471,0,0,0,0,0,0,0,0,0,.16535433,0,0,0,0,0,0,0,0,.21917808,.18000001,.13265306,0,.2,.18571429,0,0,0,.20689656,.18333334,0,0,0,.13793103,0,0,0,0,0,.14285715,.176
711,Southern African Customs Union (...1999),ZA1,0,.10236221,0,.20529801,0,0,.15675676,.11811024,.13761468,0,.18110237,.12155963,.17322835,.14173229,0,.14864865,0,.14173229,.10497238,.12592593,.11023622,0,.11811024,.13135593,.15748031,0,.10236221,.14772727,0,.15286624,0,.15748031,.12598425,0,0,.17791411,.2027027,0,0,.16571428,.10688836,0,.13057324,.11811024,0,.18110237,.23870967,.13249999,.13779527,0,0,.10236221,.12200436,0,.11380145,.15384616,.13385826,.11811024,.20472442,0,.19762845,0,.20329671,.11811024,.10169491,.20472442,.14574899,.11023622,.12027492,.15936255,.13479623,0,.1496063,0,.11023622,.15486726,0,.12598425,.19685039,0,.12598425,.33136094,.18110237,0,.10970464,0,0,.2085308,0,0,.14788732,.16814159,.15196079,0,.22058824,.12598425,.21259843,0,.11255411,.15422885,.18110237,0,.16535433,0,.14173229,0,.1496063,0,.10126583,0,.1496063,0,.16535433,.14356436,.16071428,0,.17788461,0,.18110237,.16585366,.23170732,.13380282,0,.12222222,.14130434,.11940298,.10236221,.11811024,0,0,.1557377,.14754099,0,0,.12765957,.16535433,0,.13124999,.11811024,.20526315,0,.12230216,0,0,.11811024,.15748031,0,.25984251,.12145749,.11811024,.11811024,.15748031,.13385826,.14335664,.27559054,.17322835,.15720524,.21965317,0,.1496063,.1496063,0,.18987341,0,.18699187,.27559054,.2519685
716,Zimbabwe,ZWE,0,0,0,.125,0,.11875,0,0,.13761468,0,.1375,0,0,0,0,.11486486,0,.19374999,0,.10740741,0,0,0,.11864407,.1375,0,0,0,.17868339,0,.14108911,0,0,0,0,.11656442,.10625,0,0,.15428571,0,.12790698,.12738854,0,0,0,0,.105,.13779527,0,.15246637,0,.11764706,0,.17675544,0,0,0,0,0,0,0,.10989011,0,.2,0,.14979757,0,.13745704,.19123507,.10658307,.16249999,0,0,0,.17699115,0,0,0,.26258993,0,.10059172,0,0,.18565401,0,0,.12796208,0,0,0,0,0,0,0,0,0,0,.14718615,0,0,0,0,0,0,0,0,0,.36875001,0,0,0,0,.13118812,.14880952,0,0,0,0,.17560975,.13414635,.19374999,0,0,.16847827,0,0,0,0,0,0,.13661203,.1580756,0,.10212766,0,.13124999,0,0,0,0,.10431655,.10476191,.12027492,0,0,0,0,.19433199,0,0,0,0,0,.125,0,0,0,.17889908,0,0,0,.11875,0,0,0,0
724,Spain,ESP,0,.12727273,0,0,0,0,0,0,0,0,0,0,.12280702,0,0,0,0,.10185185,0,0,0,0,0,0,0,0,0,0,0,0,0,.15000001,.11111111,.11111111,.11111111,0,0,0,0,0,0,0,0,0,0,.10126583,0,0,0,0,0,0,0,0,0,0,.22222222,.18518518,0,0,0,0,0,.12962963,0,.10483871,0,.11111111,0,0,0,0,0,0,.13559322,0,0,.13253012,0,0,0,.10650887,0,.12962963,0,0,0,0,0,0,.11971831,0,0,0,0,0,0,0,0,0,0,0,.13978495,0,.15000001,.11111111,0,0,0,0,0,.12962963,0,0,0,0,0,.12962963,.11764706,0,0,0,.14814815,0,0,0,0,.11842106,0,0,0,0,0,0,0,0,.11811024,0,0,0,0,0,0,0,0,0,0,.1632653,0,0,0,0,0,0,.12931034,.11666667,0,0,0,0,0,0,0,.11111111,0,0,0
736,Sudan (...2011),SDN,0,0,0,.23157895,0,.11052632,.2,0,.13761468,.17336683,.11052632,.21559633,.10526316,0,.21052632,.26351351,0,0,.24736843,.22222222,0,0,.11578947,.16949153,.23157895,0,0,.18181819,.14420062,.17894737,.22029702,.11578947,0,0,0,.31578946,.38421053,0,0,.23684211,.19239905,.12790698,.2388535,.24210526,0,.15263158,.30526316,.17749999,.29133859,0,.14349777,.21052632,.15250544,0,.13559322,.14210527,0,0,0,0,.33992094,0,.49473685,0,.26101694,.33157894,.31174091,.17894737,.24054983,.31474105,.26018807,.11578947,.14736842,0,0,.2300885,.18300654,.21578947,.19473684,0,0,.35263157,.1368421,.15789473,.21518987,0,.14210527,.33175355,0,0,.31578946,.3318584,.32352942,.21578947,.24210526,.24210526,.25263157,0,.25108224,.3283582,0,0,.21578947,.11052632,0,0,.24210526,.1368421,.15789473,0,0,0,.24736843,.21287128,0,.2736842,.23557693,0,.30526316,.36097562,.26842105,.21578947,0,.23888889,.18947369,.29477611,0,.14736842,0,0,.25,.10526316,.18213059,0,.2212766,0,.20526315,0,0,0,0,.23021583,.21587302,.14776632,0,.16842106,0,.2263158,.30364373,.12105263,0,.19473684,.23684211,.31468531,.17894737,0,.18340611,.25263157,.1146789,.12631579,.15789473,0,.33157894,0,.16260162,.1368421,.16842106
740,Suriname,SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.15217391,0,0,0,0,0,0,0,0,0,0,0,.21951219,0,.13333334,0,0,0,0,0,0,0,0,0,0,.1392405,0,0,0,0,0,0,0,0,0,0,.18867925,.29032257,.14814815,0,0,.16666667,0,.21153846,0,0,0,0,0,0,0,0,0,0,.11864407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13333334,0,0,.11363637,0,.10752688,0,.15000001,.16666667,0,0,0,.13333334,0,0,.11,0,0,0,0,.16129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1891892,0,0,0,0,0,0,0,0,0,.10344828,.15000001,0,0,0,0,0,0,0,.13333334,0,0,0
752,Sweden,SWE,0,0,0,.17266187,0,0,.16187051,0,.17266187,.35929647,.12589929,.30275229,0,0,0,.3918919,0,0,.26978418,.33453238,0,0,0,.24100719,.11870503,0,0,.34172663,.26018807,.13669065,.21782178,0,0,0,0,.19424461,.14748201,0,0,.17985612,.38479811,.3120155,.31528664,.10791367,0,0,.15827338,.29249999,.36330935,0,.32014388,0,.28540304,0,.25181597,.15467626,0,0,0,0,.26978418,0,.20143884,0,.15254237,.1438849,.38489208,0,.40206185,.23021583,.20689656,.11870503,0,0,0,.176259,.30065361,0,.11510792,0,.10791367,.176259,0,0,.22661871,0,0,.21942446,0,0,.11870503,.32374102,.26978418,0,.11510792,.16906475,.10791367,0,.22302158,.26258993,0,.10071942,0,0,0,0,0,0,.13669065,0,0,0,.10431655,.28217822,.20503597,.12589929,.2086331,0,0,.15467626,.10431655,0,0,.41944444,.20503597,.30935252,0,0,0,0,.38848922,.24820144,.21305841,0,.35251799,0,.12230216,.10431655,0,.23021583,0,0,.38095239,.30927834,0,0,0,0,.19064748,0,0,.10431655,.11151079,.31818181,0,0,.30935252,.17266187,.21330275,0,.12589929,0,.13669065,0,.23021583,0,.11510792
757,Switzerland,CHE,0,0,0,.17142858,0,0,.14920636,.1015873,.13015874,.4522613,0,.30504587,0,0,0,.33015874,0,0,.26349208,.32380953,0,0,0,.22857143,.14603175,0,0,.25396827,.34482759,.10476191,.28712872,0,0,0,0,.18095239,.13333334,0,0,.19047619,.43230402,.37403101,.38412699,.11111111,0,0,.13650794,.36500001,.30476192,0,.2825397,0,.34204793,0,.30266345,.14603175,0,0,0,0,.2920635,0,.2,0,.2825397,.11428571,.3968254,0,.37777779,.22539683,.27272728,.12698413,0,0,0,.17460318,.41176471,0,.11428571,.20634921,0,.16507937,0,0,.21587302,0,0,.23174603,0,0,.13968255,.2888889,.2857143,.11111111,.11111111,.14285715,0,0,.24761905,.24444444,0,0,0,0,0,0,0,0,.12380952,0,0,0,0,.28960395,.16190477,.12063492,.1936508,0,.11111111,.15238096,.12380952,.11746032,0,.40555555,.18095239,.35238096,0,0,0,0,.2888889,.12698413,.31111112,0,.31746033,0,0,.10476191,0,.21587302,0,.38095239,0,.36190477,0,0,0,0,.19047619,0,0,0,.13650794,.31428573,0,0,.2,.17460318,.24770643,0,.11428571,0,.14285715,0,.21269841,0,.11746032
760,Syria,SYR,0,0,0,0,0,0,.13745704,0,.17182131,.38442212,0,.27752292,0,0,0,.20608108,0,.11340206,.16151203,.27491409,0,0,0,.23024055,.12027492,0,0,.3676976,.34796238,.16494845,.15346535,0,0,0,0,.12371134,.12371134,0,0,.14432989,.32541567,.35852712,.36942676,0,0,0,0,.28,.28522336,0,.45360824,0,.3267974,0,.33898306,.14432989,0,0,0,0,.18900344,0,0,0,.11864407,0,.22680412,0,0,.14089347,.14733543,.1580756,0,0,0,.17869416,.28758171,0,0,.28178695,0,.11340206,0,0,.1580756,0,0,.14089347,0,0,0,.19931272,.17869416,0,0,0,0,0,.18900344,.1305842,0,0,0,0,0,0,0,0,0,0,0,0,0,.25495049,.26460481,0,.25429553,0,0,.10996564,0,0,0,.30000001,.14432989,.19931272,0,0,0,0,.22336769,.21305841,0,0,.20274915,0,0,.12027492,0,.14776632,0,.30927834,.36190477,0,0,0,0,0,.12371134,0,0,0,0,.18900344,0,0,.21993127,.11683849,.30504587,0,0,0,0,0,.21993127,0,0
762,Tajikistan,TJK,0,0,0,0,0,.11428571,0,0,0,0,0,0,.14035088,0,0,0,0,.10185185,0,0,.13043478,.12195122,0,0,0,.10810811,0,0,0,0,0,0,0,0,.13513513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13513513,.12962963,0,0,.21621622,0,.13461539,0,0,0,0,0,0,0,0,0,0,.16949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13513513,0,0,0,0,0,0,0,.1891892,0,0,0,.10810811,0,0,0,0,0,0,0,.24324325,0,0,0,0,.10810811,0,0,0,0,0,.2173913,0,0,0,0,0,0,0,.11811024,0,0,0,.1891892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13513513,0,0,0
764,Thailand,THA,0,.20547946,0,.21854305,0,.16438356,.11351351,0,0,0,.2038835,0,.19178082,.12328767,.28767124,.125,.10958904,0,.15469614,0,0,0,.19047619,0,0,0,0,0,0,0,.10643564,.19178082,0,0,0,.11042945,.1554054,0,0,.12571429,0,0,0,.23469388,0,.12658228,.31612903,0,0,0,0,.30263159,0,0,0,0,0,0,.12328767,0,.18577075,0,.17032968,.12328767,.10508475,.23387097,.11336032,.28767124,0,.12749004,.13479623,0,.22826087,0,0,.10619469,0,.22891566,.14159292,0,0,.15384616,.22018349,.23287672,0,0,.24657534,.16113745,0,0,.21126761,.1460177,.12254902,.22222222,.25,.21774194,.25600001,.16438356,.12554112,.14925373,.16438356,.10126583,.29032257,.15068494,.10958904,0,.22018349,.26027396,0,0,.21917808,.12328767,.2,0,0,.22047244,0,.12328767,.36974791,.12682927,.16463415,.14788732,0,0,.10869565,.12686567,.17647059,.17105263,0,0,.1557377,0,0,0,.11914894,.21917808,.15748031,0,0,.16842106,0,0,0,0,0,0,0,.22448979,0,.28767124,.30136988,0,.21100917,.18881118,.18965517,.16438356,0,0,0,.24137931,0,0,.16455697,0,0,.11428571,.16
768,Togo,TGO,0,.10909091,0,0,0,0,0,0,0,0,0,0,0,.1627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13333334,0,0,0,0,0,0,0,0,0,0,0,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18181819,0,0,0,0,.13333334,0,0,0,0,.14035088,.15151516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21052632,0,0,0
780,Trinidad and Tobago,TTO,0,.13265306,0,.13907285,.13265306,.1122449,.14594595,.13,.13302752,0,.15533981,0,.2857143,.14285715,.10204082,.11148649,0,.12962963,.12707183,.10740741,.12244898,0,.1632653,0,.14563107,0,0,.10606061,0,.15286624,0,.26530612,.14285715,0,.1122449,.12269939,.22972973,.12244898,0,.12571429,0,0,0,0,0,.17346939,.16774194,.115,.11811024,0,0,.1632653,0,0,0,.14102565,.21428572,.1632653,.24489796,0,.17391305,0,.1978022,.13265306,0,.2016129,.12145749,.14285715,0,.17131475,.14106584,0,.18367347,0,0,.11946902,0,.18367347,.16814159,0,0,.30177516,.1559633,0,0,0,0,.16587678,0,0,.20422535,.15044248,.14705883,.13131313,.17647059,.17741935,.248,0,.11255411,.14925373,.13265306,0,.21428572,.1122449,.17346939,0,.19266056,.14285715,0,0,.24489796,.1122449,.25999999,0,0,.18897638,.11057692,0,.24369748,.13658537,.20731707,.13380282,.13265306,0,.14130434,.12686567,.19387755,.15306123,0,0,.1147541,0,0,0,.1106383,.13265306,.25984251,0,.1632653,.2263158,0,0,0,0,0,.22448979,0,0,.12955466,.14285715,.12244898,.23469388,.13761468,.14685315,.38793105,.21428572,0,.13294798,0,.19387755,.17142858,0,.17721519,0,.10569106,.22857143,.248
